ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;22;27;72;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;7;18;48;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;7;18;48;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;6;22;50;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;7;18;48;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;6;19;47;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;9;19;50;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;6;20;49;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;18;46;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;5;18;46;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;5;18;46;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;20;48;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;18;46;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;17;45;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;17;45;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;20;47;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;22;5;18;45;3.harold_large.jpg;true
4dd0e3a0-1300-4212-82de-e55d92fe3b7a;1;21;5;17;45;3.harold_large.jpg;true
