ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;24;26;30;82;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;8;22;53;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;9;21;54;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;4;21;49;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;7;21;51;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;8;20;51;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;5;21;50;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;5;20;48;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;21;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;15;20;58;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;21;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;21;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;22;48;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;23;48;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;22;48;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;4;20;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;24;2;20;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;24;2;19;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;21;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;23;2;19;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;24;2;19;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;5;19;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;21;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;21;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;23;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;23;2;20;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;4;19;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;3;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;22;47;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;20;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;44;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;21;46;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
7d7430ca-75a8-44a9-88e2-83ef4a6f647e;7;22;2;19;45;3.harold_large.jpg;true
