ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
02c069d6-068f-408e-b8f2-0433561c9a46;3;75;81;6;176;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;40;36;0;77;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;30;33;0;64;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;30;0;53;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;35;0;58;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;43;0;65;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;37;0;60;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;37;0;59;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;30;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;30;0;53;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;29;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;30;0;53;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;29;35;0;66;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;28;36;0;65;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;31;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;28;0;50;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;28;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;23;28;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;29;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;28;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;24;27;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;22;30;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;28;0;50;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;28;0;50;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;23;27;0;51;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;30;0;52;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;29;0;51;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;32;0;53;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;29;0;50;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;27;0;49;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;29;0;51;3.harold_large.jpg;true
02c069d6-068f-408e-b8f2-0433561c9a46;3;21;28;0;50;3.harold_large.jpg;true
