ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;23;23;30;77;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;9;27;58;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;8;19;49;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;9;18;49;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;23;7;18;50;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;3;20;45;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;5;19;45;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;19;43;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;22;6;19;48;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;2;21;45;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;18;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;18;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;22;2;17;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;18;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;3;17;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;22;2;18;43;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;12;18;51;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;5;17;44;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;3;19;43;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;22;2;17;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;22;2;17;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;2;18;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;18;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;5;18;44;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;17;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;4;17;43;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;3;18;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;18;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;4;18;43;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;3;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;4;17;43;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;3;18;42;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;21;2;17;41;3.harold_large.jpg;true
2e4c73a2-54b8-49f8-a5f6-511e5fe7b51f;8;20;4;17;43;3.harold_large.jpg;true
