ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
e427ca69-134e-4cb7-a89d-4137b03c117f;4;76;59;55;203;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;34;16;22;72;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;23;11;21;56;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;12;21;57;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;23;7;19;50;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;5;19;47;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;6;20;49;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;11;22;56;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;24;5;19;50;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;8;19;49;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;4;20;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;5;21;48;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;23;5;18;48;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;5;18;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;4;18;45;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;3;20;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;23;3;18;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;3;18;44;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;4;19;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;5;21;48;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;23;3;19;45;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;5;19;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;3;19;45;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;4;20;46;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;23;3;19;45;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;10;18;51;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;21;4;18;44;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;4;20;47;3.harold_large.jpg;true
e427ca69-134e-4cb7-a89d-4137b03c117f;4;22;2;21;47;3.harold_large.jpg;true
