ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;54;94;52;214;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;30;13;24;69;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;14;35;75;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;27;11;19;58;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;9;18;51;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;6;20;51;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;10;19;54;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;24;13;18;55;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;9;18;51;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;8;20;52;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;26;3;18;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;20;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;5;20;49;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;5;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;8;18;49;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;20;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;4;18;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;18;45;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;24;4;20;49;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;20;47;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;20;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;20;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;20;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;20;48;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;6;20;50;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;8;18;50;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;3;18;47;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;4;18;47;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;3;18;47;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;5;19;50;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;25;6;18;50;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;7;18;49;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;9;18;51;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;8;18;50;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;18;45;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;18;45;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;18;45;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;3;18;45;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;4;18;46;3.harold_large.jpg;true
e52f6bd0-3520-47d7-9531-b787f0bd8729;7;23;6;18;48;3.harold_large.jpg;true
