ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;58;60;62;193;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;32;12;23;68;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;15;21;61;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;22;9;22;55;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;5;20;50;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;22;4;20;47;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;22;7;21;51;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;22;5;24;52;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;29;7;29;66;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;25;6;20;52;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;3;18;47;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;4;18;47;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;4;18;47;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;3;18;47;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;3;18;46;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;3;18;47;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;3;18;46;3.harold_large.jpg;true
75e444b5-eb7b-46f6-9fc5-5189c9804069;3;24;3;18;46;3.harold_large.jpg;true
