ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;57;79;24;172;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;35;13;12;62;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;31;13;8;53;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;32;15;7;55;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;33;7;6;47;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;23;7;6;37;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;25;6;6;39;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;25;8;9;43;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;26;4;6;37;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;23;5;6;35;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;22;4;6;33;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;6;6;35;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;6;6;34;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;8;6;35;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;22;3;5;31;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;24;5;6;36;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;22;4;6;33;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;3;6;31;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;22;4;5;32;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;23;5;6;34;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;5;7;34;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;2;6;31;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;23;2;6;32;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;22;2;6;31;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;4;6;32;3.harold_large.jpg;true
b045b5c4-842b-4292-b1aa-2ab0d8f558fb;8;21;4;6;33;3.harold_large.jpg;true
