ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
6569ec78-8eb6-4883-a18c-cf07623208d9;7;65;106;26;211;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;37;11;12;61;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;30;12;8;51;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;31;19;6;57;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;32;7;7;47;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;22;4;6;33;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;24;6;7;38;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;24;6;6;38;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;25;5;6;36;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;22;7;7;36;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;22;4;6;33;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;2;5;30;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;4;6;32;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;3;5;30;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;22;5;6;34;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;24;3;6;34;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;22;7;6;36;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;3;6;31;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;3;6;31;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;24;2;6;33;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;22;2;6;31;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;2;6;30;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;5;6;33;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;2;6;30;3.harold_large.jpg;true
6569ec78-8eb6-4883-a18c-cf07623208d9;7;21;2;6;30;3.harold_large.jpg;true
